Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,State,Region,City,Ship Date
ORD-01630,CUST-630,Nancy Scott,Home Office,30/04/2023,Second Class,PROD-030,Office Supplies,Binders,Binder,7,0.4,3635.99,-1849.4,Illinois,Midwest,Chicago,2/05/2023
ORD-01631,CUST-631,Angela Carter,Corporate,6/07/2020,Second Class,PROD-031,Technology,Copiers,Copier,1,0.33,2633.79,-84.33,California,West,San Diego,13/07/2020
ORD-01632,CUST-632,Barbara Thompson,Home Office,16/07/2023,First Class,PROD-032,Furniture,Tables,Desk,6,0.2,2895.52,-2597.17,Georgia,South,Atlanta,18/07/2023
ORD-01633,CUST-633,Amy Mitchell,Corporate,22/10/2023,Standard,PROD-033,Furniture,Chairs,Office Chair,4,0,104.73,113.58,New York,East,New York,25/10/2023
ORD-01634,CUST-634,Steven Phillips,Home Office,9/02/2021,First Class,PROD-034,Technology,Printers,Printer,5,0.2,1840.31,-968.87,Illinois,Midwest,Chicago,10/02/2021
ORD-01635,CUST-635,Jon Smith,Home Office,5/10/2022,Standard,PROD-035,Furniture,Bookcases,Bookcase,7,0.22,3666.3,-3222.2,New York,East,Albany,8/10/2022
ORD-01636,CUST-636,Susan King,Home Office,19/03/2021,Standard,PROD-036,Office Supplies,Appliances,Paper Shredder,6,0.21,4035.51,4816.35,Illinois,Midwest,Chicago,23/03/2021
ORD-01637,CUST-637,Emily Clark,Consumer,2/10/2020,First Class,PROD-037,Technology,Accessories,Mouse,8,0.03,1346.08,2453.89,Florida,South,Miami,6/10/2020
ORD-01638,CUST-638,Daniel Green,Home Office,9/04/2022,Standard,PROD-038,Technology,Copiers,Copier,5,0.03,2861.15,2960.8,Texas,South,Houston,15/04/2022
ORD-01639,CUST-639,Bob Wilson,Consumer,11/08/2023,Second Class,PROD-039,Office Supplies,Appliances,Paper Shredder,1,0.43,219.26,17.33,Florida,South,Miami,14/08/2023
ORD-01640,CUST-640,Paul Baker,Home Office,23/10/2021,Second Class,PROD-040,Furniture,Storage,Filing Cabinet,10,0.31,4547.82,-5362.7,Georgia,South,Atlanta,29/10/2021
ORD-01641,CUST-641,Alice Brown,Consumer,7/04/2021,Second Class,PROD-041,Technology,Copiers,Copier,7,0.45,2137.56,1248.9,Ohio,Midwest,Columbus,8/04/2021
ORD-01642,CUST-642,Mark Hill,Consumer,21/03/2020,First Class,PROD-042,Office Supplies,Binders,Binder,9,0.41,1644.18,229.58,Texas,South,Houston,27/03/2020
ORD-01643,CUST-643,Emily Clark,Consumer,12/12/2024,First Class,PROD-043,Technology,Accessories,Mouse,4,0.46,1885.42,1011.06,Florida,South,Orlando,15/12/2024
ORD-01644,CUST-644,Mary Allen,Consumer,12/04/2022,Second Class,PROD-044,Office Supplies,Appliances,Paper Shredder,5,0.46,3567.05,-797.13,California,West,Los Angeles,17/04/2022
ORD-01645,CUST-645,Rebecca Evans,Consumer,16/10/2024,Standard,PROD-045,Office Supplies,Appliances,Paper Shredder,9,0.25,2247.82,3052.41,Ohio,Midwest,Columbus,21/10/2024
ORD-01646,CUST-646,Paul Baker,Corporate,12/03/2020,First Class,PROD-046,Furniture,Chairs,Office Chair,7,0.24,4236.36,5600.62,Florida,South,Miami,17/03/2020
ORD-01647,CUST-647,Rebecca Evans,Consumer,21/01/2024,Standard,PROD-047,Furniture,Furnishings,Desk Lamp,10,0.06,1590.99,1170.32,California,West,San Francisco,25/01/2024
ORD-01648,CUST-648,Daniel Green,Consumer,6/06/2020,First Class,PROD-048,Office Supplies,Fasteners,Stapler,9,0.26,3479.09,-324.29,Texas,South,Houston,11/06/2020
ORD-01649,CUST-649,Michelle Collins,Home Office,20/06/2020,Second Class,PROD-049,Office Supplies,Paper,Paper,8,0.45,2855.24,-1551.94,California,West,Los Angeles,25/06/2020
ORD-01650,CUST-650,Lisa Adams,Home Office,16/03/2024,First Class,PROD-000,Technology,Computers,Laptop,2,0.32,239.14,-15.83,New York,East,New York,17/03/2024
ORD-01651,CUST-651,Jennifer Walker,Consumer,7/06/2023,First Class,PROD-001,Office Supplies,Fasteners,Stapler,7,0.19,2391.33,2803.41,Washington,West,Seattle,9/06/2023
ORD-01652,CUST-652,David Johnson,Home Office,8/04/2024,First Class,PROD-002,Technology,Copiers,Copier,5,0.34,677.86,191.81,Illinois,Midwest,Chicago,13/04/2024
ORD-01653,CUST-653,Daniel Green,Corporate,31/10/2022,Second Class,PROD-003,Technology,Phones,Phone,7,0.41,2526.2,1468.88,Texas,South,Houston,7/11/2022
ORD-01654,CUST-654,Alice Brown,Corporate,14/10/2022,Second Class,PROD-004,Office Supplies,Fasteners,Stapler,3,0.32,3027.61,-1197.04,Washington,West,Seattle,17/10/2022
ORD-01655,CUST-655,Mary Allen,Consumer,2/04/2024,Standard,PROD-005,Furniture,Storage,Filing Cabinet,10,0.23,4746.87,1608.04,Ohio,Midwest,Columbus,8/04/2024
ORD-01656,CUST-656,Karen White,Home Office,1/11/2021,First Class,PROD-006,Office Supplies,Paper,Paper,3,0.31,4654.76,-1645.1,California,West,Los Angeles,3/11/2021
ORD-01657,CUST-657,Edward Parker,Home Office,8/03/2022,Second Class,PROD-007,Furniture,Bookcases,Bookcase,10,0.13,4634.1,1825.12,Georgia,South,Atlanta,12/03/2022
ORD-01658,CUST-658,Mark Hill,Corporate,14/07/2020,First Class,PROD-008,Technology,Computers,Laptop,2,0.05,3478.35,1455.51,California,West,San Diego,20/07/2020
ORD-01659,CUST-659,Thomas Wright,Consumer,3/08/2022,First Class,PROD-009,Office Supplies,Fasteners,Stapler,8,0.02,3033,3773.47,Georgia,South,Atlanta,7/08/2022
ORD-01660,CUST-660,Mike Lee,Home Office,22/10/2022,Standard,PROD-010,Technology,Phones,Phone,8,0.26,1958.44,-225.46,Georgia,South,Atlanta,23/10/2022
ORD-01661,CUST-661,Paul Baker,Corporate,23/10/2024,Second Class,PROD-011,Office Supplies,Paper,Paper,4,0.25,1206.55,845.3,New York,East,Albany,29/10/2024
ORD-01662,CUST-662,Jessica Taylor,Corporate,13/04/2022,Second Class,PROD-012,Technology,Phones,Phone,7,0,3697.96,-4941.76,Ohio,Midwest,Columbus,17/04/2022
ORD-01663,CUST-663,William Garcia,Corporate,14/05/2024,Standard,PROD-013,Office Supplies,Fasteners,Stapler,1,0.48,254.82,10.72,Florida,South,Orlando,15/05/2024
ORD-01664,CUST-664,Paul Baker,Home Office,5/02/2023,First Class,PROD-014,Furniture,Furnishings,Desk Lamp,6,0.36,3889.77,3369.34,New York,East,New York,11/02/2023
ORD-01665,CUST-665,George Turner,Consumer,15/01/2024,Second Class,PROD-015,Technology,Computers,Laptop,4,0.32,3126.68,-940.2,Illinois,Midwest,Chicago,20/01/2024
ORD-01666,CUST-666,Daniel Green,Corporate,4/11/2024,Standard,PROD-016,Office Supplies,Binders,Binder,10,0.11,756.55,-1161.98,Florida,South,Miami,5/11/2024
ORD-01667,CUST-667,Brian Roberts,Corporate,10/12/2022,Second Class,PROD-017,Furniture,Storage,Filing Cabinet,1,0.5,2644.38,4.03,New York,East,New York,16/12/2022
ORD-01668,CUST-668,Mike Lee,Consumer,18/01/2020,First Class,PROD-018,Furniture,Bookcases,Bookcase,9,0.13,3711.17,5382.96,New York,East,New York,24/01/2020
ORD-01669,CUST-669,Daniel Green,Corporate,22/01/2020,Standard,PROD-019,Technology,Copiers,Copier,2,0,2810.13,563.14,Illinois,Midwest,Chicago,27/01/2020
ORD-01670,CUST-670,Joseph Hall,Home Office,13/01/2021,First Class,PROD-020,Office Supplies,Appliances,Paper Shredder,2,0.36,16.43,-1.24,California,West,San Francisco,16/01/2021
ORD-01671,CUST-671,Christopher Young,Corporate,3/03/2021,First Class,PROD-021,Furniture,Storage,Filing Cabinet,1,0.17,1183.64,1.4,California,West,Los Angeles,9/03/2021
ORD-01672,CUST-672,Barbara Thompson,Home Office,7/08/2024,First Class,PROD-022,Furniture,Furnishings,Desk Lamp,1,0.06,1253.78,58.43,Ohio,Midwest,Columbus,13/08/2024
ORD-01673,CUST-673,Christopher Young,Consumer,24/02/2020,First Class,PROD-023,Technology,Accessories,Mouse,1,0.33,2769.07,438.02,Washington,West,Seattle,28/02/2020
ORD-01674,CUST-674,Karen White,Home Office,18/07/2024,First Class,PROD-024,Office Supplies,Paper,Paper,8,0.17,4659.28,-3847.31,Ohio,Midwest,Columbus,22/07/2024
ORD-01675,CUST-675,Emily Clark,Consumer,1/03/2020,Second Class,PROD-025,Technology,Copiers,Copier,8,0.46,741.29,171.56,New York,East,New York,2/03/2020
ORD-01676,CUST-676,Amy Mitchell,Consumer,15/04/2023,Second Class,PROD-026,Technology,Accessories,Mouse,9,0.48,4848.75,-2223.88,Washington,West,Seattle,18/04/2023
ORD-01677,CUST-677,Michelle Collins,Home Office,6/08/2020,Standard,PROD-027,Furniture,Tables,Desk,4,0.09,2490.47,2086.9,Ohio,Midwest,Columbus,7/08/2020
ORD-01678,CUST-678,David Johnson,Home Office,16/11/2021,First Class,PROD-028,Technology,Printers,Printer,2,0.04,890.86,305.07,Texas,South,Houston,22/11/2021
ORD-01679,CUST-679,Brian Roberts,Corporate,13/05/2024,Second Class,PROD-029,Furniture,Bookcases,Bookcase,9,0.16,2060.08,3512.91,Washington,West,Seattle,19/05/2024
ORD-01680,CUST-680,Amy Mitchell,Home Office,29/04/2022,First Class,PROD-030,Technology,Accessories,Mouse,3,0.29,1831.18,-239.17,Georgia,South,Atlanta,6/05/2022
ORD-01681,CUST-681,Patricia Harris,Home Office,17/08/2020,Second Class,PROD-031,Technology,Accessories,Mouse,7,0.36,81.36,74.95,Illinois,Midwest,Chicago,18/08/2020
ORD-01682,CUST-682,Susan King,Home Office,30/01/2023,Standard,PROD-032,Office Supplies,Paper,Paper,4,0.13,676.42,-351.32,Georgia,South,Atlanta,31/01/2023
ORD-01683,CUST-683,Susan King,Consumer,18/09/2020,First Class,PROD-033,Office Supplies,Appliances,Paper Shredder,8,0.31,4478.11,6034.82,Washington,West,Seattle,25/09/2020
ORD-01685,CUST-685,James Anderson,Corporate,8/05/2023,Second Class,PROD-035,Technology,Computers,Laptop,2,0.33,1516.42,-143.52,Florida,South,Orlando,11/05/2023
ORD-01686,CUST-686,William Garcia,Home Office,8/12/2022,First Class,PROD-036,Furniture,Tables,Desk,10,0.4,1333.46,-280.25,Illinois,Midwest,Chicago,15/12/2022
ORD-01687,CUST-687,Jessica Taylor,Home Office,27/01/2020,Standard,PROD-037,Technology,Computers,Laptop,9,0.09,797.37,-611.83,California,West,San Francisco,3/02/2020
ORD-01688,CUST-688,James Anderson,Home Office,15/05/2021,Standard,PROD-038,Technology,Computers,Laptop,8,0.02,1448.51,-1113.33,Washington,West,Seattle,18/05/2021
ORD-01689,CUST-689,Elizabeth Robinson,Home Office,10/11/2023,Standard,PROD-039,Office Supplies,Paper,Paper,1,0.29,1771.67,-94.27,Washington,West,Seattle,16/11/2023
ORD-01690,CUST-690,Patricia Harris,Home Office,11/02/2022,First Class,PROD-040,Furniture,Storage,Filing Cabinet,4,0.15,3919.39,667.49,Georgia,South,Atlanta,12/02/2022
ORD-01691,CUST-691,Robert Thomas,Consumer,14/11/2021,Second Class,PROD-041,Furniture,Bookcases,Bookcase,3,0.08,3259.32,2556.99,Texas,South,Austin,19/11/2021
ORD-01692,CUST-692,Sharon Torres,Corporate,25/08/2022,Standard,PROD-042,Office Supplies,Binders,Binder,3,0.17,1877.89,-274.94,New York,East,Albany,31/08/2022
ORD-01693,CUST-693,James Anderson,Consumer,28/07/2023,Second Class,PROD-043,Furniture,Furnishings,Desk Lamp,6,0.46,3950.41,-1172.27,California,West,Los Angeles,30/07/2023
ORD-01695,CUST-695,Emily Clark,Corporate,15/10/2022,First Class,PROD-045,Furniture,Tables,Desk,9,0.27,3201.33,-3496.53,New York,East,New York,19/10/2022
ORD-01696,CUST-696,Robert Thomas,Corporate,24/06/2021,Second Class,PROD-046,Technology,Accessories,Mouse,2,0.46,3249.32,786.57,Georgia,South,Atlanta,27/06/2021
ORD-01697,CUST-697,Michelle Collins,Consumer,2/02/2024,First Class,PROD-047,Furniture,Bookcases,Bookcase,10,0.04,1719.37,2001.85,Washington,West,Seattle,4/02/2024
ORD-01698,CUST-698,Kevin Campbell,Home Office,3/08/2021,Standard,PROD-048,Technology,Printers,Printer,4,0.29,3340.81,-1181.34,New York,East,New York,8/08/2021
ORD-01699,CUST-699,Mark Hill,Consumer,12/08/2024,First Class,PROD-049,Office Supplies,Paper,Paper,4,0,4180.59,-2449.56,California,West,Los Angeles,19/08/2024
ORD-01700,CUST-700,Rebecca Evans,Consumer,5/05/2023,Second Class,PROD-000,Office Supplies,Paper,Paper,10,0.26,1673.49,-1601.75,Georgia,South,Atlanta,9/05/2023
ORD-01701,CUST-701,George Turner,Corporate,2/09/2020,First Class,PROD-001,Office Supplies,Binders,Binder,3,0.14,1486.06,-262.6,Texas,South,Houston,7/09/2020
ORD-01702,CUST-702,Sandra Nelson,Consumer,24/01/2024,First Class,PROD-002,Office Supplies,Fasteners,Stapler,3,0,3483.41,638.47,Illinois,Midwest,Chicago,28/01/2024
ORD-01703,CUST-703,Alice Brown,Home Office,30/04/2022,Second Class,PROD-003,Furniture,Bookcases,Bookcase,8,0,1676.25,-617.46,California,West,San Diego,3/05/2022
ORD-01704,CUST-704,Rebecca Evans,Consumer,7/01/2020,Standard,PROD-004,Technology,Copiers,Copier,5,0.42,2471.89,457.45,New York,East,Albany,8/01/2020
ORD-01706,CUST-706,Michelle Collins,Home Office,25/06/2023,Second Class,PROD-006,Technology,Computers,Laptop,6,0.44,1423.87,-500.38,Ohio,Midwest,Columbus,27/06/2023
ORD-01707,CUST-707,Edward Parker,Corporate,24/10/2023,Standard,PROD-007,Technology,Copiers,Copier,5,0.42,4986.44,-1829.51,Washington,West,Seattle,29/10/2023
ORD-01708,CUST-708,Mary Allen,Consumer,13/03/2021,Standard,PROD-008,Technology,Printers,Printer,6,0.27,3808.11,3043.18,Florida,South,Miami,14/03/2021
ORD-01709,CUST-709,Michelle Collins,Corporate,13/03/2022,Standard,PROD-009,Furniture,Storage,Filing Cabinet,5,0.29,3797.51,1411.69,New York,East,Albany,18/03/2022
ORD-01710,CUST-710,Mary Allen,Home Office,23/01/2022,Standard,PROD-010,Office Supplies,Binders,Binder,5,0.03,4983.42,4601.38,Georgia,South,Atlanta,28/01/2022
ORD-01711,CUST-711,James Anderson,Consumer,2/06/2023,Second Class,PROD-011,Office Supplies,Fasteners,Stapler,8,0.09,33.4,-30.75,California,West,San Diego,4/06/2023
ORD-01712,CUST-712,Sandra Nelson,Corporate,10/06/2024,Standard,PROD-012,Office Supplies,Appliances,Paper Shredder,3,0.01,2390.72,1184.66,Florida,South,Miami,16/06/2024
ORD-01713,CUST-713,Emily Clark,Corporate,9/12/2021,First Class,PROD-013,Office Supplies,Fasteners,Stapler,8,0.27,534.7,-192.51,Illinois,Midwest,Chicago,12/12/2021
ORD-01714,CUST-714,Laura Ramirez,Corporate,1/10/2020,First Class,PROD-014,Technology,Phones,Phone,9,0,2610.76,6290.06,Washington,West,Seattle,2/10/2020
ORD-01715,CUST-715,Sandra Nelson,Consumer,19/12/2024,Standard,PROD-015,Furniture,Bookcases,Bookcase,8,0.12,1562.32,2195.01,Texas,South,Austin,25/12/2024
ORD-01716,CUST-716,Michelle Collins,Consumer,28/04/2020,Second Class,PROD-016,Furniture,Tables,Desk,10,0.26,1761.25,1398.24,Ohio,Midwest,Columbus,4/05/2020
ORD-01717,CUST-717,Joseph Hall,Corporate,5/06/2020,Standard,PROD-017,Technology,Printers,Printer,3,0.23,1836.79,663.16,New York,East,New York,9/06/2020
ORD-01718,CUST-718,Charles Lewis,Consumer,29/09/2021,First Class,PROD-018,Office Supplies,Binders,Binder,5,0.32,3798.38,1047.33,California,West,Los Angeles,3/10/2021
ORD-01719,CUST-719,George Turner,Consumer,21/05/2023,First Class,PROD-019,Office Supplies,Appliances,Paper Shredder,5,0.23,4595.77,540.26,Illinois,Midwest,Chicago,24/05/2023
ORD-01720,CUST-720,Sarah Davis,Corporate,25/05/2020,Standard,PROD-020,Office Supplies,Appliances,Paper Shredder,8,0.25,4712.34,2496.04,California,West,San Francisco,28/05/2020
ORD-01721,CUST-721,Susan King,Consumer,13/07/2024,First Class,PROD-021,Technology,Copiers,Copier,8,0.31,2382.62,-1359.23,Washington,West,Seattle,19/07/2024
ORD-01722,CUST-722,Amy Mitchell,Corporate,9/09/2020,First Class,PROD-022,Technology,Printers,Printer,2,0,4040.11,2229.46,Washington,West,Seattle,12/09/2020
ORD-01723,CUST-723,Emily Clark,Consumer,18/11/2024,Standard,PROD-023,Technology,Computers,Laptop,8,0.45,1884.36,-1197.73,Georgia,South,Atlanta,23/11/2024
ORD-01724,CUST-724,Joseph Hall,Consumer,13/12/2022,First Class,PROD-024,Furniture,Furnishings,Desk Lamp,5,0.33,1674.93,-489.52,Georgia,South,Atlanta,14/12/2022
ORD-01725,CUST-725,Mark Hill,Consumer,2/08/2023,First Class,PROD-025,Furniture,Furnishings,Desk Lamp,1,0.44,3451.92,-181.18,Texas,South,Austin,7/08/2023
ORD-01726,CUST-726,Sandra Nelson,Home Office,29/04/2024,First Class,PROD-026,Office Supplies,Fasteners,Stapler,7,0.49,2838.16,-166.72,New York,East,New York,1/05/2024
ORD-01727,CUST-727,Bob Wilson,Home Office,23/03/2023,Standard,PROD-027,Office Supplies,Fasteners,Stapler,7,0.03,3746.66,-1188.61,Ohio,Midwest,Columbus,26/03/2023
ORD-01728,CUST-728,Sarah Davis,Corporate,10/08/2021,Second Class,PROD-028,Furniture,Furnishings,Desk Lamp,9,0.34,3192.54,-1365.74,Florida,South,Orlando,16/08/2021
ORD-01729,CUST-729,Thomas Wright,Home Office,10/08/2020,Standard,PROD-029,Technology,Phones,Phone,7,0.21,3450.25,3760.82,New York,East,Albany,17/08/2020
ORD-01730,CUST-730,Jennifer Walker,Corporate,9/01/2023,First Class,PROD-030,Office Supplies,Appliances,Paper Shredder,8,0.4,800.6,-95.41,Texas,South,Houston,14/01/2023
ORD-01731,CUST-731,Emily Clark,Consumer,21/08/2021,Standard,PROD-031,Furniture,Bookcases,Bookcase,10,0.12,3342.86,3306.15,New York,East,New York,26/08/2021
ORD-01733,CUST-733,Mike Lee,Corporate,18/04/2021,First Class,PROD-033,Office Supplies,Fasteners,Stapler,5,0.44,2958.83,1016.88,Washington,West,Seattle,20/04/2021
ORD-01734,CUST-734,Edward Parker,Home Office,24/03/2022,Second Class,PROD-034,Furniture,Tables,Desk,3,0.35,1724.53,780.92,California,West,San Francisco,27/03/2022
ORD-01735,CUST-735,Sharon Torres,Home Office,21/12/2022,Standard,PROD-035,Office Supplies,Fasteners,Stapler,1,0.21,3848.24,25.57,Ohio,Midwest,Columbus,28/12/2022
ORD-01736,CUST-736,Amy Mitchell,Corporate,4/09/2022,Standard,PROD-036,Office Supplies,Paper,Paper,7,0.27,1472.6,-515.08,Washington,West,Seattle,5/09/2022
ORD-01737,CUST-737,Nancy Scott,Home Office,3/12/2021,Second Class,PROD-037,Technology,Phones,Phone,2,0.06,433.06,59.53,California,West,San Diego,4/12/2021
ORD-01738,CUST-738,Mark Hill,Corporate,12/09/2024,Standard,PROD-038,Technology,Phones,Phone,4,0.36,4517.98,-1024.21,California,West,San Francisco,15/09/2024
ORD-01739,CUST-739,George Turner,Home Office,24/02/2020,Second Class,PROD-039,Office Supplies,Fasteners,Stapler,8,0.43,1244.18,517.96,Georgia,South,Atlanta,27/02/2020
ORD-01740,CUST-740,Steven Phillips,Consumer,16/04/2023,First Class,PROD-040,Office Supplies,Fasteners,Stapler,7,0.29,4646.8,3891.62,Washington,West,Seattle,22/04/2023
ORD-01741,CUST-741,Bob Wilson,Consumer,12/10/2020,Standard,PROD-041,Furniture,Furnishings,Desk Lamp,10,0.12,2374.69,-2108.36,Ohio,Midwest,Columbus,16/10/2020
ORD-01742,CUST-742,Sandra Nelson,Consumer,29/03/2024,First Class,PROD-042,Technology,Accessories,Mouse,9,0.44,4555.95,-3415.29,Illinois,Midwest,Chicago,5/04/2024
ORD-01743,CUST-743,Rebecca Evans,Corporate,14/04/2022,Second Class,PROD-043,Technology,Copiers,Copier,3,0.14,2484.8,55.79,Washington,West,Seattle,16/04/2022
ORD-01745,CUST-745,Patricia Harris,Consumer,15/12/2020,First Class,PROD-045,Office Supplies,Paper,Paper,8,0.4,863.98,-125.17,New York,East,New York,18/12/2020
ORD-01746,CUST-746,Mary Allen,Corporate,27/07/2024,Second Class,PROD-046,Office Supplies,Appliances,Paper Shredder,7,0.23,1666.97,677.65,Illinois,Midwest,Chicago,31/07/2024
ORD-01747,CUST-747,Sharon Torres,Home Office,20/01/2024,Standard,PROD-047,Furniture,Bookcases,Bookcase,2,0.2,1535.11,648.57,Illinois,Midwest,Chicago,21/01/2024
ORD-01748,CUST-748,Laura Ramirez,Home Office,18/11/2020,Second Class,PROD-048,Technology,Phones,Phone,9,0.06,3060.85,132.59,Florida,South,Orlando,23/11/2020
ORD-01749,CUST-749,Amy Mitchell,Home Office,17/03/2021,First Class,PROD-049,Furniture,Tables,Desk,3,0.23,3213.44,828.16,Illinois,Midwest,Chicago,19/03/2021
ORD-01750,CUST-750,James Anderson,Home Office,27/05/2023,Second Class,PROD-000,Office Supplies,Appliances,Paper Shredder,6,0.05,2227.07,-1972.37,Georgia,South,Atlanta,28/05/2023
ORD-01751,CUST-751,Sarah Davis,Home Office,17/05/2023,Standard,PROD-001,Furniture,Storage,Filing Cabinet,10,0,4130.28,-2173.72,New York,East,New York,21/05/2023
ORD-01752,CUST-752,Sandra Nelson,Corporate,1/11/2022,Standard,PROD-002,Technology,Phones,Phone,4,0.03,26.66,26.23,California,West,Los Angeles,8/11/2022
ORD-01753,CUST-753,Jessica Taylor,Corporate,29/10/2020,Standard,PROD-003,Furniture,Storage,Filing Cabinet,1,0.24,3275.89,114.61,California,West,Los Angeles,4/11/2020
ORD-01754,CUST-754,Christopher Young,Home Office,30/05/2020,First Class,PROD-004,Furniture,Bookcases,Bookcase,9,0.46,4335.36,6215.36,Ohio,Midwest,Columbus,3/06/2020
ORD-01755,CUST-755,Mike Lee,Consumer,6/05/2021,First Class,PROD-005,Furniture,Storage,Filing Cabinet,8,0.16,641.96,-761.24,Illinois,Midwest,Chicago,9/05/2021
ORD-01756,CUST-756,Amy Mitchell,Corporate,13/07/2022,First Class,PROD-006,Office Supplies,Appliances,Paper Shredder,9,0.4,3006.8,946.1,New York,East,Albany,19/07/2022
ORD-01758,CUST-758,Robert Thomas,Home Office,17/11/2021,First Class,PROD-008,Furniture,Tables,Desk,10,0.17,2786.92,5079.69,Ohio,Midwest,Columbus,20/11/2021
ORD-01759,CUST-759,Bob Wilson,Home Office,22/11/2021,First Class,PROD-009,Office Supplies,Binders,Binder,1,0.02,4712.94,-786.46,Ohio,Midwest,Columbus,25/11/2021
ORD-01760,CUST-760,William Garcia,Home Office,6/05/2022,Standard,PROD-010,Office Supplies,Appliances,Paper Shredder,10,0.33,756.75,975.61,Georgia,South,Atlanta,13/05/2022
ORD-01761,CUST-761,Sandra Nelson,Consumer,6/06/2020,Standard,PROD-011,Furniture,Furnishings,Desk Lamp,2,0.41,278,44.44,New York,East,Albany,13/06/2020
ORD-01762,CUST-762,Sandra Nelson,Home Office,7/07/2020,First Class,PROD-012,Furniture,Bookcases,Bookcase,3,0,3280.21,2214.29,New York,East,Albany,11/07/2020
ORD-01763,CUST-763,Brian Roberts,Consumer,6/06/2021,Standard,PROD-013,Technology,Copiers,Copier,9,0.25,3480.3,-1498.1,Florida,South,Orlando,11/06/2021
ORD-01764,CUST-764,Brian Roberts,Consumer,15/03/2020,Second Class,PROD-014,Technology,Copiers,Copier,2,0.43,2030.9,537.62,Florida,South,Miami,19/03/2020
ORD-01765,CUST-765,Edward Parker,Corporate,25/11/2023,Second Class,PROD-015,Furniture,Storage,Filing Cabinet,3,0.47,2403.35,1067.09,Illinois,Midwest,Chicago,30/11/2023
